product_0,product_1,reactant_0,reactant_1,reaction
Oc1n[nH]nn1,[NH2],[O]c1n[nH]nn1,N,rxn_7382
O=c1nn[nH][nH]1,[NH2],[N]1NN=NC1=O,N,rxn_7383
[N-]1C(=O)N=N[NH2+]1,[NH2],[N-]1C(=O)N=N[NH+]1,N,rxn_7384
[n-]1c(=O)[nH]n[nH+]1,[NH2],[N-]1C(=O)[N]N=[NH+]1,N,rxn_7385
Oc1n[nH]nn1,[OH],[O]c1n[nH]nn1,O,rxn_7386
O=c1nn[nH][nH]1,[OH],[N]1NN=NC1=O,O,rxn_7387
[N-]1C(=O)N=N[NH2+]1,[OH],[N-]1C(=O)N=N[NH+]1,O,rxn_7388
[n-]1c(=O)[nH]n[nH+]1,[OH],[N-]1C(=O)[N]N=[NH+]1,O,rxn_7389
Oc1n[nH]nn1,[C]#C,[O]c1n[nH]nn1,C#C,rxn_7390
O=c1nn[nH][nH]1,[C]#C,[N]1NN=NC1=O,C#C,rxn_7391
[N-]1C(=O)N=N[NH2+]1,[C]#C,[N-]1C(=O)N=N[NH+]1,C#C,rxn_7392
[n-]1c(=O)[nH]n[nH+]1,[C]#C,[N-]1C(=O)[N]N=[NH+]1,C#C,rxn_7393
Oc1n[nH]nn1,[C]#N,[O]c1n[nH]nn1,C#N,rxn_7394
O=c1nn[nH][nH]1,[C]#N,[N]1NN=NC1=O,C#N,rxn_7395
[N-]1C(=O)N=N[NH2+]1,[C]#N,[N-]1C(=O)N=N[NH+]1,C#N,rxn_7396
[n-]1c(=O)[nH]n[nH+]1,[C]#N,[N-]1C(=O)[N]N=[NH+]1,C#N,rxn_7397
Oc1n[nH]nn1,[CH]=O,[O]c1n[nH]nn1,C=O,rxn_7398
O=c1nn[nH][nH]1,[CH]=O,[N]1NN=NC1=O,C=O,rxn_7399
[N-]1C(=O)N=N[NH2+]1,[CH]=O,[N-]1C(=O)N=N[NH+]1,C=O,rxn_7400
[n-]1c(=O)[nH]n[nH+]1,[CH]=O,[N-]1C(=O)[N]N=[NH+]1,C=O,rxn_7401
Oc1n[nH]nn1,C[O],[O]c1n[nH]nn1,CO,rxn_7402
Oc1n[nH]nn1,[CH2]O,[O]c1n[nH]nn1,CO,rxn_7403
O=c1nn[nH][nH]1,C[O],[N]1NN=NC1=O,CO,rxn_7404
O=c1nn[nH][nH]1,[CH2]O,[N]1NN=NC1=O,CO,rxn_7405
[N-]1C(=O)N=N[NH2+]1,C[O],[N-]1C(=O)N=N[NH+]1,CO,rxn_7406
[N-]1C(=O)N=N[NH2+]1,[CH2]O,[N-]1C(=O)N=N[NH+]1,CO,rxn_7407
[n-]1c(=O)[nH]n[nH+]1,C[O],[N-]1C(=O)[N]N=[NH+]1,CO,rxn_7408
[n-]1c(=O)[nH]n[nH+]1,[CH2]O,[N-]1C(=O)[N]N=[NH+]1,CO,rxn_7409
Oc1n[nH]nn1,C#C[CH2],[O]c1n[nH]nn1,C#CC,rxn_7410
Oc1n[nH]nn1,[C]#CC,[O]c1n[nH]nn1,C#CC,rxn_7411
O=c1nn[nH][nH]1,C#C[CH2],[N]1NN=NC1=O,C#CC,rxn_7412
O=c1nn[nH][nH]1,[C]#CC,[N]1NN=NC1=O,C#CC,rxn_7413
[N-]1C(=O)N=N[NH2+]1,C#C[CH2],[N-]1C(=O)N=N[NH+]1,C#CC,rxn_7414
[N-]1C(=O)N=N[NH2+]1,[C]#CC,[N-]1C(=O)N=N[NH+]1,C#CC,rxn_7415
[n-]1c(=O)[nH]n[nH+]1,C#C[CH2],[N-]1C(=O)[N]N=[NH+]1,C#CC,rxn_7416
[n-]1c(=O)[nH]n[nH+]1,[C]#CC,[N-]1C(=O)[N]N=[NH+]1,C#CC,rxn_7417
Oc1n[nH]nn1,[CH2]C#N,[O]c1n[nH]nn1,CC#N,rxn_7418
O=c1nn[nH][nH]1,[CH2]C#N,[N]1NN=NC1=O,CC#N,rxn_7419
[N-]1C(=O)N=N[NH2+]1,[CH2]C#N,[N-]1C(=O)N=N[NH+]1,CC#N,rxn_7420
[n-]1c(=O)[nH]n[nH+]1,[CH2]C#N,[N-]1C(=O)[N]N=[NH+]1,CC#N,rxn_7421
Oc1n[nH]nn1,[CH2]C=O,[O]c1n[nH]nn1,CC=O,rxn_7422
Oc1n[nH]nn1,C[C]=O,[O]c1n[nH]nn1,CC=O,rxn_7423
O=c1nn[nH][nH]1,[CH2]C=O,[N]1NN=NC1=O,CC=O,rxn_7424
O=c1nn[nH][nH]1,C[C]=O,[N]1NN=NC1=O,CC=O,rxn_7425
[N-]1C(=O)N=N[NH2+]1,[CH2]C=O,[N-]1C(=O)N=N[NH+]1,CC=O,rxn_7426
[N-]1C(=O)N=N[NH2+]1,C[C]=O,[N-]1C(=O)N=N[NH+]1,CC=O,rxn_7427
[n-]1c(=O)[nH]n[nH+]1,[CH2]C=O,[N-]1C(=O)[N]N=[NH+]1,CC=O,rxn_7428
[n-]1c(=O)[nH]n[nH+]1,C[C]=O,[N-]1C(=O)[N]N=[NH+]1,CC=O,rxn_7429
Oc1n[nH]nn1,[NH]C=O,[O]c1n[nH]nn1,NC=O,rxn_7430
Oc1n[nH]nn1,N[C]=O,[O]c1n[nH]nn1,NC=O,rxn_7431
O=c1nn[nH][nH]1,[NH]C=O,[N]1NN=NC1=O,NC=O,rxn_7432
O=c1nn[nH][nH]1,N[C]=O,[N]1NN=NC1=O,NC=O,rxn_7433
[N-]1C(=O)N=N[NH2+]1,[NH]C=O,[N-]1C(=O)N=N[NH+]1,NC=O,rxn_7434
[N-]1C(=O)N=N[NH2+]1,N[C]=O,[N-]1C(=O)N=N[NH+]1,NC=O,rxn_7435
[n-]1c(=O)[nH]n[nH+]1,[NH]C=O,[N-]1C(=O)[N]N=[NH+]1,NC=O,rxn_7436
[n-]1c(=O)[nH]n[nH+]1,N[C]=O,[N-]1C(=O)[N]N=[NH+]1,NC=O,rxn_7437
Oc1n[nH]nn1,[CH]1CO1,[O]c1n[nH]nn1,C1CO1,rxn_7438
O=c1nn[nH][nH]1,[CH]1CO1,[N]1NN=NC1=O,C1CO1,rxn_7439
[N-]1C(=O)N=N[NH2+]1,[CH]1CO1,[N-]1C(=O)N=N[NH+]1,C1CO1,rxn_7440
[n-]1c(=O)[nH]n[nH+]1,[CH]1CO1,[N-]1C(=O)[N]N=[NH+]1,C1CO1,rxn_7441
Oc1n[nH]nn1,[C]#CC#C,[O]c1n[nH]nn1,C#CC#C,rxn_7442
O=c1nn[nH][nH]1,[C]#CC#C,[N]1NN=NC1=O,C#CC#C,rxn_7443
[N-]1C(=O)N=N[NH2+]1,[C]#CC#C,[N-]1C(=O)N=N[NH+]1,C#CC#C,rxn_7444
[n-]1c(=O)[nH]n[nH+]1,[C]#CC#C,[N-]1C(=O)[N]N=[NH+]1,C#CC#C,rxn_7445
Oc1n[nH]nn1,[C]#CC#N,[O]c1n[nH]nn1,C#CC#N,rxn_7446
O=c1nn[nH][nH]1,[C]#CC#N,[N]1NN=NC1=O,C#CC#N,rxn_7447
[N-]1C(=O)N=N[NH2+]1,[C]#CC#N,[N-]1C(=O)N=N[NH+]1,C#CC#N,rxn_7448
[n-]1c(=O)[nH]n[nH+]1,[C]#CC#N,[N-]1C(=O)[N]N=[NH+]1,C#CC#N,rxn_7449
Oc1n[nH]nn1,C#C[C]=O,[O]c1n[nH]nn1,C#CC=O,rxn_7450
Oc1n[nH]nn1,[C]#CC=O,[O]c1n[nH]nn1,C#CC=O,rxn_7451
O=c1nn[nH][nH]1,C#C[C]=O,[N]1NN=NC1=O,C#CC=O,rxn_7452
O=c1nn[nH][nH]1,[C]#CC=O,[N]1NN=NC1=O,C#CC=O,rxn_7453
[N-]1C(=O)N=N[NH2+]1,C#C[C]=O,[N-]1C(=O)N=N[NH+]1,C#CC=O,rxn_7454
[N-]1C(=O)N=N[NH2+]1,[C]#CC=O,[N-]1C(=O)N=N[NH+]1,C#CC=O,rxn_7455
[n-]1c(=O)[nH]n[nH+]1,C#C[C]=O,[N-]1C(=O)[N]N=[NH+]1,C#CC=O,rxn_7456
[n-]1c(=O)[nH]n[nH+]1,[C]#CC=O,[N-]1C(=O)[N]N=[NH+]1,C#CC=O,rxn_7457
Oc1n[nH]nn1,O=[C]C#N,[O]c1n[nH]nn1,O=CC#N,rxn_7458
O=c1nn[nH][nH]1,O=[C]C#N,[N]1NN=NC1=O,O=CC#N,rxn_7459
[N-]1C(=O)N=N[NH2+]1,O=[C]C#N,[N-]1C(=O)N=N[NH+]1,O=CC#N,rxn_7460
[n-]1c(=O)[nH]n[nH+]1,O=[C]C#N,[N-]1C(=O)[N]N=[NH+]1,O=CC#N,rxn_7461
Oc1n[nH]nn1,O=[C]C=O,[O]c1n[nH]nn1,O=CC=O,rxn_7462
O=c1nn[nH][nH]1,O=[C]C=O,[N]1NN=NC1=O,O=CC=O,rxn_7463
[N-]1C(=O)N=N[NH2+]1,O=[C]C=O,[N-]1C(=O)N=N[NH+]1,O=CC=O,rxn_7464
[n-]1c(=O)[nH]n[nH+]1,O=[C]C=O,[N-]1C(=O)[N]N=[NH+]1,O=CC=O,rxn_7465
Oc1n[nH]nn1,[O]CC#N,[O]c1n[nH]nn1,OCC#N,rxn_7466
Oc1n[nH]nn1,O[CH]C#N,[O]c1n[nH]nn1,OCC#N,rxn_7467
O=c1nn[nH][nH]1,[O]CC#N,[N]1NN=NC1=O,OCC#N,rxn_7468
O=c1nn[nH][nH]1,O[CH]C#N,[N]1NN=NC1=O,OCC#N,rxn_7469
[N-]1C(=O)N=N[NH2+]1,[O]CC#N,[N-]1C(=O)N=N[NH+]1,OCC#N,rxn_7470
[N-]1C(=O)N=N[NH2+]1,O[CH]C#N,[N-]1C(=O)N=N[NH+]1,OCC#N,rxn_7471
[n-]1c(=O)[nH]n[nH+]1,[O]CC#N,[N-]1C(=O)[N]N=[NH+]1,OCC#N,rxn_7472
[n-]1c(=O)[nH]n[nH+]1,O[CH]C#N,[N-]1C(=O)[N]N=[NH+]1,OCC#N,rxn_7473
Oc1n[nH]nn1,N#C[CH]C#N,[O]c1n[nH]nn1,N#CCC#N,rxn_7474
O=c1nn[nH][nH]1,N#C[CH]C#N,[N]1NN=NC1=O,N#CCC#N,rxn_7475
[N-]1C(=O)N=N[NH2+]1,N#C[CH]C#N,[N-]1C(=O)N=N[NH+]1,N#CCC#N,rxn_7476
[n-]1c(=O)[nH]n[nH+]1,N#C[CH]C#N,[N-]1C(=O)[N]N=[NH+]1,N#CCC#N,rxn_7477
Oc1n[nH]nn1,O1C=[C]N=N1,[O]c1n[nH]nn1,c1cnno1,rxn_7478
Oc1n[nH]nn1,O1[C]=CN=N1,[O]c1n[nH]nn1,c1cnno1,rxn_7479
O=c1nn[nH][nH]1,O1C=[C]N=N1,[N]1NN=NC1=O,c1cnno1,rxn_7480
O=c1nn[nH][nH]1,O1[C]=CN=N1,[N]1NN=NC1=O,c1cnno1,rxn_7481
[N-]1C(=O)N=N[NH2+]1,O1C=[C]N=N1,[N-]1C(=O)N=N[NH+]1,c1cnno1,rxn_7482
[N-]1C(=O)N=N[NH2+]1,O1[C]=CN=N1,[N-]1C(=O)N=N[NH+]1,c1cnno1,rxn_7483
[n-]1c(=O)[nH]n[nH+]1,O1C=[C]N=N1,[N-]1C(=O)[N]N=[NH+]1,c1cnno1,rxn_7484
[n-]1c(=O)[nH]n[nH+]1,O1[C]=CN=N1,[N-]1C(=O)[N]N=[NH+]1,c1cnno1,rxn_7485
Oc1n[nH]nn1,[C]1=NOC=N1,[O]c1n[nH]nn1,c1ncno1,rxn_7486
Oc1n[nH]nn1,C1=NO[C]=N1,[O]c1n[nH]nn1,c1ncno1,rxn_7487
O=c1nn[nH][nH]1,[C]1=NOC=N1,[N]1NN=NC1=O,c1ncno1,rxn_7488
O=c1nn[nH][nH]1,C1=NO[C]=N1,[N]1NN=NC1=O,c1ncno1,rxn_7489
[N-]1C(=O)N=N[NH2+]1,[C]1=NOC=N1,[N-]1C(=O)N=N[NH+]1,c1ncno1,rxn_7490
[N-]1C(=O)N=N[NH2+]1,C1=NO[C]=N1,[N-]1C(=O)N=N[NH+]1,c1ncno1,rxn_7491
[n-]1c(=O)[nH]n[nH+]1,[C]1=NOC=N1,[N-]1C(=O)[N]N=[NH+]1,c1ncno1,rxn_7492
[n-]1c(=O)[nH]n[nH+]1,C1=NO[C]=N1,[N-]1C(=O)[N]N=[NH+]1,c1ncno1,rxn_7493
Oc1n[nH]nn1,O1C=NN=[C]1,[O]c1n[nH]nn1,o1cnnc1,rxn_7494
O=c1nn[nH][nH]1,O1C=NN=[C]1,[N]1NN=NC1=O,o1cnnc1,rxn_7495
[N-]1C(=O)N=N[NH2+]1,O1C=NN=[C]1,[N-]1C(=O)N=N[NH+]1,o1cnnc1,rxn_7496
[n-]1c(=O)[nH]n[nH+]1,O1C=NN=[C]1,[N-]1C(=O)[N]N=[NH+]1,o1cnnc1,rxn_7497
Oc1n[nH]nn1,O1[C]=NN=N1,[O]c1n[nH]nn1,c1nnno1,rxn_7498
O=c1nn[nH][nH]1,O1[C]=NN=N1,[N]1NN=NC1=O,c1nnno1,rxn_7499
[N-]1C(=O)N=N[NH2+]1,O1[C]=NN=N1,[N-]1C(=O)N=N[NH+]1,c1nnno1,rxn_7500
[n-]1c(=O)[nH]n[nH+]1,O1[C]=NN=N1,[N-]1C(=O)[N]N=[NH+]1,c1nnno1,rxn_7501
Oc1n[nH]nn1,N1=C[C]=NO1,[O]c1n[nH]nn1,c1cnon1,rxn_7502
O=c1nn[nH][nH]1,N1=C[C]=NO1,[N]1NN=NC1=O,c1cnon1,rxn_7503
[N-]1C(=O)N=N[NH2+]1,N1=C[C]=NO1,[N-]1C(=O)N=N[NH+]1,c1cnon1,rxn_7504
[n-]1c(=O)[nH]n[nH+]1,N1=C[C]=NO1,[N-]1C(=O)[N]N=[NH+]1,c1cnon1,rxn_7505
Oc1n[nH]nn1,O1N=N[C]=N1,[O]c1n[nH]nn1,n1ncno1,rxn_7506
O=c1nn[nH][nH]1,O1N=N[C]=N1,[N]1NN=NC1=O,n1ncno1,rxn_7507
[N-]1C(=O)N=N[NH2+]1,O1N=N[C]=N1,[N-]1C(=O)N=N[NH+]1,n1ncno1,rxn_7508
[n-]1c(=O)[nH]n[nH+]1,O1N=N[C]=N1,[N-]1C(=O)[N]N=[NH+]1,n1ncno1,rxn_7509
Oc1n[nH]nn1,[C]#CC(=O)C#N,[O]c1n[nH]nn1,C#CC(=O)C#N,rxn_7510
O=c1nn[nH][nH]1,[C]#CC(=O)C#N,[N]1NN=NC1=O,C#CC(=O)C#N,rxn_7511
[N-]1C(=O)N=N[NH2+]1,[C]#CC(=O)C#N,[N-]1C(=O)N=N[NH+]1,C#CC(=O)C#N,rxn_7512
[n-]1c(=O)[nH]n[nH+]1,[C]#CC(=O)C#N,[N-]1C(=O)[N]N=[NH+]1,C#CC(=O)C#N,rxn_7513
Oc1n[nH]nn1,O=C(C#N)[C]=O,[O]c1n[nH]nn1,O=C(C#N)C=O,rxn_7514
O=c1nn[nH][nH]1,O=C(C#N)[C]=O,[N]1NN=NC1=O,O=C(C#N)C=O,rxn_7515
[N-]1C(=O)N=N[NH2+]1,O=C(C#N)[C]=O,[N-]1C(=O)N=N[NH+]1,O=C(C#N)C=O,rxn_7516
[n-]1c(=O)[nH]n[nH+]1,O=C(C#N)[C]=O,[N-]1C(=O)[N]N=[NH+]1,O=C(C#N)C=O,rxn_7517
Oc1n[nH]nn1,[C]#CC#CC#N,[O]c1n[nH]nn1,C#CC#CC#N,rxn_7518
O=c1nn[nH][nH]1,[C]#CC#CC#N,[N]1NN=NC1=O,C#CC#CC#N,rxn_7519
[N-]1C(=O)N=N[NH2+]1,[C]#CC#CC#N,[N-]1C(=O)N=N[NH+]1,C#CC#CC#N,rxn_7520
[n-]1c(=O)[nH]n[nH+]1,[C]#CC#CC#N,[N-]1C(=O)[N]N=[NH+]1,C#CC#CC#N,rxn_7521
Oc1n[nH]nn1,O=[C]C#CC#N,[O]c1n[nH]nn1,O=CC#CC#N,rxn_7522
O=c1nn[nH][nH]1,O=[C]C#CC#N,[N]1NN=NC1=O,O=CC#CC#N,rxn_7523
[N-]1C(=O)N=N[NH2+]1,O=[C]C#CC#N,[N-]1C(=O)N=N[NH+]1,O=CC#CC#N,rxn_7524
[n-]1c(=O)[nH]n[nH+]1,O=[C]C#CC#N,[N-]1C(=O)[N]N=[NH+]1,O=CC#CC#N,rxn_7525
Oc1n[nH]nn1,[N]=c1onno1,[O]c1n[nH]nn1,N=c1onno1,rxn_7526
O=c1nn[nH][nH]1,[N]=c1onno1,[N]1NN=NC1=O,N=c1onno1,rxn_7527
[N-]1C(=O)N=N[NH2+]1,[N]=c1onno1,[N-]1C(=O)N=N[NH+]1,N=c1onno1,rxn_7528
[n-]1c(=O)[nH]n[nH+]1,[N]=c1onno1,[N-]1C(=O)[N]N=[NH+]1,N=c1onno1,rxn_7529
Oc1n[nH]nn1,O=C1[N]N=NO1,[O]c1n[nH]nn1,O=c1onn[nH]1,rxn_7530
O=c1nn[nH][nH]1,O=C1[N]N=NO1,[N]1NN=NC1=O,O=c1onn[nH]1,rxn_7531
[N-]1C(=O)N=N[NH2+]1,O=C1[N]N=NO1,[N-]1C(=O)N=N[NH+]1,O=c1onn[nH]1,rxn_7532
[n-]1c(=O)[nH]n[nH+]1,O=C1[N]N=NO1,[N-]1C(=O)[N]N=[NH+]1,O=c1onn[nH]1,rxn_7533
Oc1n[nH]nn1,O=C1ON=[C]O1,[O]c1n[nH]nn1,O=c1onco1,rxn_7534
O=c1nn[nH][nH]1,O=C1ON=[C]O1,[N]1NN=NC1=O,O=c1onco1,rxn_7535
[N-]1C(=O)N=N[NH2+]1,O=C1ON=[C]O1,[N-]1C(=O)N=N[NH+]1,O=c1onco1,rxn_7536
[n-]1c(=O)[nH]n[nH+]1,O=C1ON=[C]O1,[N-]1C(=O)[N]N=[NH+]1,O=c1onco1,rxn_7537
Oc1n[nH]nn1,[O]c1nonn1,[O]c1n[nH]nn1,Oc1nonn1,rxn_7538
O=c1nn[nH][nH]1,[O]c1nonn1,[N]1NN=NC1=O,Oc1nonn1,rxn_7539
[N-]1C(=O)N=N[NH2+]1,[O]c1nonn1,[N-]1C(=O)N=N[NH+]1,Oc1nonn1,rxn_7540
[n-]1c(=O)[nH]n[nH+]1,[O]c1nonn1,[N-]1C(=O)[N]N=[NH+]1,Oc1nonn1,rxn_7541
Oc1n[nH]nn1,[C]#CC(F)(F)F,[O]c1n[nH]nn1,C#CC(F)(F)F,rxn_7542
O=c1nn[nH][nH]1,[C]#CC(F)(F)F,[N]1NN=NC1=O,C#CC(F)(F)F,rxn_7543
[N-]1C(=O)N=N[NH2+]1,[C]#CC(F)(F)F,[N-]1C(=O)N=N[NH+]1,C#CC(F)(F)F,rxn_7544
[n-]1c(=O)[nH]n[nH+]1,[C]#CC(F)(F)F,[N-]1C(=O)[N]N=[NH+]1,C#CC(F)(F)F,rxn_7545
Oc1n[nH]nn1,O=[C]C(F)(F)F,[O]c1n[nH]nn1,O=CC(F)(F)F,rxn_7546
O=c1nn[nH][nH]1,O=[C]C(F)(F)F,[N]1NN=NC1=O,O=CC(F)(F)F,rxn_7547
[N-]1C(=O)N=N[NH2+]1,O=[C]C(F)(F)F,[N-]1C(=O)N=N[NH+]1,O=CC(F)(F)F,rxn_7548
[n-]1c(=O)[nH]n[nH+]1,O=[C]C(F)(F)F,[N-]1C(=O)[N]N=[NH+]1,O=CC(F)(F)F,rxn_7549
Oc1n[nH]nn1,O=[C]C(Cl)(Cl)Cl,[O]c1n[nH]nn1,O=CC(Cl)(Cl)Cl,rxn_7550
O=c1nn[nH][nH]1,O=[C]C(Cl)(Cl)Cl,[N]1NN=NC1=O,O=CC(Cl)(Cl)Cl,rxn_7551
[N-]1C(=O)N=N[NH2+]1,O=[C]C(Cl)(Cl)Cl,[N-]1C(=O)N=N[NH+]1,O=CC(Cl)(Cl)Cl,rxn_7552
[n-]1c(=O)[nH]n[nH+]1,O=[C]C(Cl)(Cl)Cl,[N-]1C(=O)[N]N=[NH+]1,O=CC(Cl)(Cl)Cl,rxn_7553
Oc1n[nH]nn1,O=[C]C(Br)(Br)Br,[O]c1n[nH]nn1,O=CC(Br)(Br)Br,rxn_7554
O=c1nn[nH][nH]1,O=[C]C(Br)(Br)Br,[N]1NN=NC1=O,O=CC(Br)(Br)Br,rxn_7555
[N-]1C(=O)N=N[NH2+]1,O=[C]C(Br)(Br)Br,[N-]1C(=O)N=N[NH+]1,O=CC(Br)(Br)Br,rxn_7556
[n-]1c(=O)[nH]n[nH+]1,O=[C]C(Br)(Br)Br,[N-]1C(=O)[N]N=[NH+]1,O=CC(Br)(Br)Br,rxn_7557
Nc1nonn1,[CH3],[NH]c1nonn1,C,rxn_7558
N=c1nno[nH]1,[CH3],N=C1[N]ON=N1,C,rxn_7559
[n-]1on[nH+]c1=N,[CH3],[N-]1ON=[N+]C1=N,C,rxn_7560
[n-]1o[nH+]nc1=N,[CH3],[N-]1O[N+]=NC1=N,C,rxn_7561
Nc1nonn1,[NH2],[NH]c1nonn1,N,rxn_7562
N=c1nno[nH]1,[NH2],N=C1[N]ON=N1,N,rxn_7563
[n-]1on[nH+]c1=N,[NH2],[N-]1ON=[N+]C1=N,N,rxn_7564
[n-]1o[nH+]nc1=N,[NH2],[N-]1O[N+]=NC1=N,N,rxn_7565
Nc1nonn1,[OH],[NH]c1nonn1,O,rxn_7566
N=c1nno[nH]1,[OH],N=C1[N]ON=N1,O,rxn_7567
[n-]1on[nH+]c1=N,[OH],[N-]1ON=[N+]C1=N,O,rxn_7568
[n-]1o[nH+]nc1=N,[OH],[N-]1O[N+]=NC1=N,O,rxn_7569
Nc1nonn1,[C]#C,[NH]c1nonn1,C#C,rxn_7570
N=c1nno[nH]1,[C]#C,N=C1[N]ON=N1,C#C,rxn_7571
[n-]1on[nH+]c1=N,[C]#C,[N-]1ON=[N+]C1=N,C#C,rxn_7572
[n-]1o[nH+]nc1=N,[C]#C,[N-]1O[N+]=NC1=N,C#C,rxn_7573
Nc1nonn1,[C]#N,[NH]c1nonn1,C#N,rxn_7574
N=c1nno[nH]1,[C]#N,N=C1[N]ON=N1,C#N,rxn_7575
[n-]1on[nH+]c1=N,[C]#N,[N-]1ON=[N+]C1=N,C#N,rxn_7576
[n-]1o[nH+]nc1=N,[C]#N,[N-]1O[N+]=NC1=N,C#N,rxn_7577
Nc1nonn1,[CH]=O,[NH]c1nonn1,C=O,rxn_7578
N=c1nno[nH]1,[CH]=O,N=C1[N]ON=N1,C=O,rxn_7579
[n-]1on[nH+]c1=N,[CH]=O,[N-]1ON=[N+]C1=N,C=O,rxn_7580
[n-]1o[nH+]nc1=N,[CH]=O,[N-]1O[N+]=NC1=N,C=O,rxn_7581
Nc1nonn1,C[O],[NH]c1nonn1,CO,rxn_7582
Nc1nonn1,[CH2]O,[NH]c1nonn1,CO,rxn_7583
N=c1nno[nH]1,C[O],N=C1[N]ON=N1,CO,rxn_7584
N=c1nno[nH]1,[CH2]O,N=C1[N]ON=N1,CO,rxn_7585
[n-]1on[nH+]c1=N,C[O],[N-]1ON=[N+]C1=N,CO,rxn_7586
[n-]1on[nH+]c1=N,[CH2]O,[N-]1ON=[N+]C1=N,CO,rxn_7587
[n-]1o[nH+]nc1=N,C[O],[N-]1O[N+]=NC1=N,CO,rxn_7588
[n-]1o[nH+]nc1=N,[CH2]O,[N-]1O[N+]=NC1=N,CO,rxn_7589
Nc1nonn1,C#C[CH2],[NH]c1nonn1,C#CC,rxn_7590
Nc1nonn1,[C]#CC,[NH]c1nonn1,C#CC,rxn_7591
N=c1nno[nH]1,C#C[CH2],N=C1[N]ON=N1,C#CC,rxn_7592
N=c1nno[nH]1,[C]#CC,N=C1[N]ON=N1,C#CC,rxn_7593
[n-]1on[nH+]c1=N,C#C[CH2],[N-]1ON=[N+]C1=N,C#CC,rxn_7594
[n-]1on[nH+]c1=N,[C]#CC,[N-]1ON=[N+]C1=N,C#CC,rxn_7595
[n-]1o[nH+]nc1=N,C#C[CH2],[N-]1O[N+]=NC1=N,C#CC,rxn_7596
[n-]1o[nH+]nc1=N,[C]#CC,[N-]1O[N+]=NC1=N,C#CC,rxn_7597
Nc1nonn1,[CH2]C#N,[NH]c1nonn1,CC#N,rxn_7598
N=c1nno[nH]1,[CH2]C#N,N=C1[N]ON=N1,CC#N,rxn_7599
[n-]1on[nH+]c1=N,[CH2]C#N,[N-]1ON=[N+]C1=N,CC#N,rxn_7600
[n-]1o[nH+]nc1=N,[CH2]C#N,[N-]1O[N+]=NC1=N,CC#N,rxn_7601
Nc1nonn1,[CH2]C=O,[NH]c1nonn1,CC=O,rxn_7602
Nc1nonn1,C[C]=O,[NH]c1nonn1,CC=O,rxn_7603
N=c1nno[nH]1,[CH2]C=O,N=C1[N]ON=N1,CC=O,rxn_7604
N=c1nno[nH]1,C[C]=O,N=C1[N]ON=N1,CC=O,rxn_7605
[n-]1on[nH+]c1=N,[CH2]C=O,[N-]1ON=[N+]C1=N,CC=O,rxn_7606
[n-]1on[nH+]c1=N,C[C]=O,[N-]1ON=[N+]C1=N,CC=O,rxn_7607
[n-]1o[nH+]nc1=N,[CH2]C=O,[N-]1O[N+]=NC1=N,CC=O,rxn_7608
[n-]1o[nH+]nc1=N,C[C]=O,[N-]1O[N+]=NC1=N,CC=O,rxn_7609
Nc1nonn1,[NH]C=O,[NH]c1nonn1,NC=O,rxn_7610
Nc1nonn1,N[C]=O,[NH]c1nonn1,NC=O,rxn_7611
N=c1nno[nH]1,[NH]C=O,N=C1[N]ON=N1,NC=O,rxn_7612
N=c1nno[nH]1,N[C]=O,N=C1[N]ON=N1,NC=O,rxn_7613
[n-]1on[nH+]c1=N,[NH]C=O,[N-]1ON=[N+]C1=N,NC=O,rxn_7614
[n-]1on[nH+]c1=N,N[C]=O,[N-]1ON=[N+]C1=N,NC=O,rxn_7615
[n-]1o[nH+]nc1=N,[NH]C=O,[N-]1O[N+]=NC1=N,NC=O,rxn_7616
[n-]1o[nH+]nc1=N,N[C]=O,[N-]1O[N+]=NC1=N,NC=O,rxn_7617
Nc1nonn1,[CH]1CO1,[NH]c1nonn1,C1CO1,rxn_7618
N=c1nno[nH]1,[CH]1CO1,N=C1[N]ON=N1,C1CO1,rxn_7619
[n-]1on[nH+]c1=N,[CH]1CO1,[N-]1ON=[N+]C1=N,C1CO1,rxn_7620
[n-]1o[nH+]nc1=N,[CH]1CO1,[N-]1O[N+]=NC1=N,C1CO1,rxn_7621
Nc1nonn1,[C]#CC#C,[NH]c1nonn1,C#CC#C,rxn_7622
N=c1nno[nH]1,[C]#CC#C,N=C1[N]ON=N1,C#CC#C,rxn_7623
[n-]1on[nH+]c1=N,[C]#CC#C,[N-]1ON=[N+]C1=N,C#CC#C,rxn_7624
[n-]1o[nH+]nc1=N,[C]#CC#C,[N-]1O[N+]=NC1=N,C#CC#C,rxn_7625
Nc1nonn1,[C]#CC#N,[NH]c1nonn1,C#CC#N,rxn_7626
N=c1nno[nH]1,[C]#CC#N,N=C1[N]ON=N1,C#CC#N,rxn_7627
[n-]1on[nH+]c1=N,[C]#CC#N,[N-]1ON=[N+]C1=N,C#CC#N,rxn_7628
[n-]1o[nH+]nc1=N,[C]#CC#N,[N-]1O[N+]=NC1=N,C#CC#N,rxn_7629
Nc1nonn1,C#C[C]=O,[NH]c1nonn1,C#CC=O,rxn_7630
Nc1nonn1,[C]#CC=O,[NH]c1nonn1,C#CC=O,rxn_7631
N=c1nno[nH]1,C#C[C]=O,N=C1[N]ON=N1,C#CC=O,rxn_7632
N=c1nno[nH]1,[C]#CC=O,N=C1[N]ON=N1,C#CC=O,rxn_7633
